name,team_name,game_date,season_Playoff,espn_player_id_Playoff,team_id_Playoff,espn_game_id_Playoff,period_Playoff,minutes_remaining_Playoff,seconds_remaining_Playoff,shot_made_flag_Playoff,action_type_Playoff,shot_type_Playoff,shot_distance_Playoff,opponent_Playoff,x_Playoff,y_Playoff,dribbles_Playoff,touch_time_Playoff,defender_name_Playoff,defender_distance_Playoff,shot_clock
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,1,3,50,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,191,156,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,8,37,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,205,139,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,3,27,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,-161,223,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,4,7,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-243,33,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,1,0,1,0,Jump Shot,2PT Field Goal,14,Cleveland Cavaliers,-140,26,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,2,2,51,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-140,214,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,4,3,22,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,6,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,4,6,21,0,Jump Shot,2PT Field Goal,5,Cleveland Cavaliers,24,51,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,4,11,11,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,4,247,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,4,9,2,0,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,10,31,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,4,5,40,0,Jump Shot,2PT Field Goal,21,Cleveland Cavaliers,127,170,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,4,8,30,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,189,169,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,3,0,8,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,150,198,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,4,4,10,0,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-233,7,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,1,9,37,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-114,229,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,3,8,46,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,150,210,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,2,8,56,0,Jump Shot,3PT Field Goal,29,Cleveland Cavaliers,76,283,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,1,1,1,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,76,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,2,9,31,0,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,-22,31,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,4,9,4,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,122,218,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,2,4,6,0,Jump Shot,3PT Field Goal,31,Cleveland Cavaliers,-202,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,2,11,16,1,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,223,149,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,2,0,50,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,204,149,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,4,10,58,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,159,195,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,3,8,38,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-245,41,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,3,9,23,1,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-246,100,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,1,7,59,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-179,174,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,1,6,4,1,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,220,144,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,2,5,12,1,Jump Shot,3PT Field Goal,31,Cleveland Cavaliers,191,254,0,0,,0,0
Stephen Curry,Golden State Warriors,6/16/2016,2015,3975,1610612744,400878159,4,7,17,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,99,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,4,0,30,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,114,237,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,4,1,14,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,1,262,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,1,4,0,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,15,252,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,2,1,18,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,12,273,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,2,4,50,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-202,169,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,4,0,1,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-61,252,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,4,4,6,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,177,203,0,0,,0,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,3,5,5,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,1,247,0,0,,0,0
Stephen Curry,Golden State Warriors,5/1/2018,2017,3975,1610612744,401031645,2,0,3,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-7,265,0,0,,0,0
Stephen Curry,Golden State Warriors,5/1/2018,2017,3975,1610612744,401031645,2,8,6,0,Jump Shot,3PT Field Goal,28,New Orleans Pelicans,150,242,0,0,,0,0
Stephen Curry,Golden State Warriors,5/1/2018,2017,3975,1610612744,401031645,1,3,22,0,Jump Shot,2PT Field Goal,8,New Orleans Pelicans,-1,85,0,0,,0,0
Stephen Curry,Golden State Warriors,5/1/2018,2017,3975,1610612744,401031645,2,9,49,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-50,256,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,3,10,3,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-199,170,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,1,6,44,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,12,253,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,1,2,32,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-16,258,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,4,6,31,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-137,216,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,3,5,30,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,125,227,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,3,7,20,0,Jump Shot,2PT Field Goal,13,New Orleans Pelicans,5,136,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,2,3,40,1,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-70,239,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,2,2,28,1,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-216,126,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,2,0,10,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,5,273,0,0,,0,0
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,3,9,56,1,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,232,55,0,0,,0,0
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,2,1,31,0,Jump Shot,2PT Field Goal,23,New Orleans Pelicans,-209,103,0,0,,0,0
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,1,7,55,0,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,9,209,0,0,,0,0
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,1,6,43,1,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,-232,-12,0,0,,0,0
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,3,5,29,1,Jump Shot,2PT Field Goal,18,Los Angeles Clippers,189,7,6,8.9,"Paul, Chris",3.5,17
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,3,10,24,0,Jump Shot,2PT Field Goal,9,Houston Rockets,-60,72,13,11,"Smith, Josh",1.8,13.1
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,4,4,29,1,Jump Shot,3PT Field Goal,24,Houston Rockets,-207,138,0,0.6,"Howard, Dwight",4.7,15
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,2,6,15,0,Jump Shot,3PT Field Goal,26,Houston Rockets,-187,190,0,1.4,"Ariza, Trevor",8,22.8
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,4,1,16,0,Jump Shot,2PT Field Goal,6,Houston Rockets,34,55,7,6.8,"Terry, Jason",4.1,17.1
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,9,32,0,Jump Shot,2PT Field Goal,3,Houston Rockets,-16,34,12,9.8,"Howard, Dwight",0,10.4
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,11,41,0,Jump Shot,2PT Field Goal,6,Houston Rockets,50,47,2,2.2,"Smith, Josh",0,16.2
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,2,0,1,0,Jump Shot,3PT Field Goal,30,Houston Rockets,81,291,4,3.1,"Ariza, Trevor",6.4,0
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,4,51,0,Jump Shot,2PT Field Goal,21,Cleveland Cavaliers,212,56,0,1.3,"Irving, Kyrie",3.2,8.6
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,4,7,18,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,201,157,10,7.7,"Thompson, Tristan",3.3,17
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,1,2,43,0,Jump Shot,2PT Field Goal,15,Cleveland Cavaliers,0,154,0,1.4,"Jones, James",3.4,12.1
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,4,6,57,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,-147,235,13,11.8,"Dellavedova, Matthew",3.1,11.9
Stephen Curry,Golden State Warriors,6/16/2015,2014,3975,1610612744,400796850,1,0,56,0,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,136,227,0,0.6,"Thompson, Tristan",5.7,15.9
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,11,42,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,225,131,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,10,18,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,237,107,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,7,19,0,Jump Shot,2PT Field Goal,17,Denver Nuggets,-34,168,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,5,45,0,Jump Shot,3PT Field Goal,23,Denver Nuggets,-234,7,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,3,13,0,Jump Shot,3PT Field Goal,27,Denver Nuggets,18,274,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,2,1,20,1,Jump Shot,3PT Field Goal,23,Denver Nuggets,-229,58,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,3,10,23,1,Jump Shot,3PT Field Goal,24,Denver Nuggets,-209,126,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,4,11,11,1,Jump Shot,3PT Field Goal,25,Denver Nuggets,187,176,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,4,8,24,0,Jump Shot,2PT Field Goal,9,Denver Nuggets,48,86,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,4,2,53,0,Jump Shot,3PT Field Goal,25,Denver Nuggets,160,194,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,4,1,45,0,Jump Shot,3PT Field Goal,25,Denver Nuggets,207,148,,,,,
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,4,0,14,1,Jump Shot,3PT Field Goal,22,Denver Nuggets,-228,14,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,1,8,35,0,Jump Shot,3PT Field Goal,28,Denver Nuggets,173,222,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,1,4,17,1,Jump Shot,2PT Field Goal,20,Denver Nuggets,179,107,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,1,3,26,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,36,261,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,1,1,25,0,Jump Shot,3PT Field Goal,24,Denver Nuggets,-163,186,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,11,46,0,Jump Shot,2PT Field Goal,21,Denver Nuggets,121,172,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,9,37,1,Jump Shot,2PT Field Goal,19,Denver Nuggets,-157,110,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,8,26,1,Jump Shot,2PT Field Goal,19,Denver Nuggets,184,71,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,8,5,1,Jump Shot,2PT Field Goal,18,Denver Nuggets,84,162,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,4,1,1,Jump Shot,3PT Field Goal,22,Denver Nuggets,225,11,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,2,2,52,1,Jump Shot,2PT Field Goal,17,Denver Nuggets,70,164,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,3,11,48,1,Jump Shot,2PT Field Goal,19,Denver Nuggets,-108,160,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,3,9,38,1,Jump Shot,2PT Field Goal,19,Denver Nuggets,135,137,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,3,9,13,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,-64,260,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,3,4,15,1,Jump Shot,3PT Field Goal,24,Denver Nuggets,241,22,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,3,3,5,1,Jump Shot,3PT Field Goal,24,Denver Nuggets,242,39,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,4,11,2,1,Jump Shot,3PT Field Goal,25,Denver Nuggets,-4,257,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,4,5,26,0,Jump Shot,3PT Field Goal,28,Denver Nuggets,-138,250,,,,,
Stephen Curry,Golden State Warriors,4/23/2013,2012,3975,1610612744,400459944,4,3,4,0,Jump Shot,3PT Field Goal,25,Denver Nuggets,-205,154,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,7,49,0,Jump Shot,2PT Field Goal,14,Denver Nuggets,100,108,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,1,46,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,-179,201,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,0,41,0,Jump Shot,2PT Field Goal,20,Denver Nuggets,136,148,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,3,3,38,0,Jump Shot,2PT Field Goal,22,Denver Nuggets,-123,183,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,4,7,25,0,Jump Shot,3PT Field Goal,27,Denver Nuggets,-138,233,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,1,8,36,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,86,250,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,9,42,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,129,236,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,1,10,27,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,176,201,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,1,8,48,0,Jump Shot,2PT Field Goal,22,Denver Nuggets,-2,228,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,2,11,27,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,192,186,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,2,10,52,0,Jump Shot,2PT Field Goal,20,Denver Nuggets,132,153,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,2,3,28,1,Jump Shot,2PT Field Goal,17,Denver Nuggets,69,157,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,3,11,46,0,Jump Shot,3PT Field Goal,26,Denver Nuggets,135,224,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,3,8,6,0,Jump Shot,2PT Field Goal,7,Denver Nuggets,-76,22,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,3,4,32,0,Jump Shot,3PT Field Goal,27,Denver Nuggets,-164,216,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,4,8,14,1,Jump Shot,2PT Field Goal,17,Denver Nuggets,102,142,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,4,5,9,1,Jump Shot,3PT Field Goal,25,Denver Nuggets,121,227,,,,,
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,4,1,46,0,Jump Shot,3PT Field Goal,28,Denver Nuggets,171,222,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,1,10,31,0,Jump Shot,2PT Field Goal,16,Denver Nuggets,103,127,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,2,11,50,0,Jump Shot,2PT Field Goal,18,Denver Nuggets,-16,186,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,3,5,59,0,Jump Shot,3PT Field Goal,25,Denver Nuggets,198,157,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,9,6,0,Jump Shot,2PT Field Goal,18,San Antonio Spurs,24,187,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,8,7,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,9,249,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,6,31,1,Jump Shot,2PT Field Goal,19,San Antonio Spurs,-68,181,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,4,9,0,Jump Shot,2PT Field Goal,7,San Antonio Spurs,67,25,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,3,32,0,Jump Shot,2PT Field Goal,15,San Antonio Spurs,89,129,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,2,16,1,Jump Shot,3PT Field Goal,26,San Antonio Spurs,7,269,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,1,0,50,1,Jump Shot,2PT Field Goal,16,San Antonio Spurs,114,123,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,2,7,9,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,136,208,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,2,6,11,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,181,168,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,2,4,1,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,42,238,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,2,3,4,0,Jump Shot,2PT Field Goal,13,San Antonio Spurs,0,131,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,1,50,0,Jump Shot,3PT Field Goal,27,San Antonio Spurs,4,274,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,10,57,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,-158,190,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,7,54,0,Jump Shot,3PT Field Goal,23,San Antonio Spurs,-231,-21,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,4,23,0,Jump Shot,2PT Field Goal,20,San Antonio Spurs,-23,208,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,2,41,1,Jump Shot,2PT Field Goal,23,San Antonio Spurs,80,216,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,0,37,1,Jump Shot,3PT Field Goal,29,San Antonio Spurs,69,282,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,4,7,50,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-68,258,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,4,1,22,0,Jump Shot,3PT Field Goal,23,San Antonio Spurs,-182,156,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,4,0,47,0,Jump Shot,2PT Field Goal,18,San Antonio Spurs,-183,9,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,4,0,1,0,Jump Shot,2PT Field Goal,14,San Antonio Spurs,12,148,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,5,1,47,0,Jump Shot,2PT Field Goal,19,San Antonio Spurs,-73,181,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,5,0,49,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,162,197,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,6,4,31,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-157,203,,,,,
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,6,1,36,0,Jump Shot,2PT Field Goal,6,San Antonio Spurs,-60,20,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,1,11,5,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,149,198,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,1,9,4,0,Jump Shot,3PT Field Goal,22,San Antonio Spurs,-221,63,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,1,5,23,1,Jump Shot,2PT Field Goal,10,San Antonio Spurs,83,60,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,2,10,8,1,Jump Shot,2PT Field Goal,17,San Antonio Spurs,179,-13,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,2,6,39,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,228,96,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,2,1,39,0,Jump Shot,2PT Field Goal,19,San Antonio Spurs,-103,162,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,3,11,41,0,Jump Shot,2PT Field Goal,16,San Antonio Spurs,-139,85,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,3,4,21,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-134,216,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,3,0,38,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,7,247,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,4,9,18,0,Jump Shot,2PT Field Goal,12,San Antonio Spurs,121,44,,,,,
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,4,2,22,0,Jump Shot,2PT Field Goal,3,San Antonio Spurs,0,34,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,3,9,3,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-153,214,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,1,8,24,0,Jump Shot,2PT Field Goal,14,San Antonio Spurs,-138,37,,,,,
